sample_id,measurement_name,block_name,nm,abs,strain,induction,timepoint,norm_abs
20210930_0_4,3,20210930,714,0.2003,J23100,+,0,0.1311
20210930_0_4,3,20210930,715,0.1992,J23100,+,0,0.1256
20210930_0_4,3,20210930,716,0.1982,J23100,+,0,0.1202
20210930_0_4,3,20210930,717,0.1972,J23100,+,0,0.1151
20210930_0_4,3,20210930,718,0.1963,J23100,+,0,0.1103
20210930_0_4,3,20210930,719,0.1954,J23100,+,0,0.1055
20210930_0_4,3,20210930,720,0.1945,J23100,+,0,0.1007
20210930_0_4,3,20210930,721,0.1936,J23100,+,0,0.0964
20210930_0_4,3,20210930,722,0.1928,J23100,+,0,0.092
20210930_0_4,3,20210930,723,0.192,J23100,+,0,0.0876
20210930_0_4,3,20210930,724,0.1912,J23100,+,0,0.0835
20210930_0_4,3,20210930,725,0.1904,J23100,+,0,0.0794
20210930_0_4,3,20210930,726,0.1896,J23100,+,0,0.0753
20210930_0_4,3,20210930,727,0.1888,J23100,+,0,0.0713
20210930_0_4,3,20210930,728,0.1881,J23100,+,0,0.0676
20210930_0_4,3,20210930,729,0.1874,J23100,+,0,0.0638
20210930_0_4,3,20210930,730,0.1868,J23100,+,0,0.0604
20210930_0_4,3,20210930,731,0.186,J23100,+,0,0.0567
20210930_0_4,3,20210930,732,0.1855,J23100,+,0,0.0536
20210930_0_4,3,20210930,733,0.1848,J23100,+,0,0.0501
20210930_0_4,3,20210930,734,0.1842,J23100,+,0,0.0469
20210930_0_4,3,20210930,735,0.1835,J23100,+,0,0.0434
20210930_0_4,3,20210930,736,0.1829,J23100,+,0,0.0403
20210930_0_4,3,20210930,737,0.1823,J23100,+,0,0.0372
20210930_0_4,3,20210930,738,0.1817,J23100,+,0,0.0341
20210930_0_4,3,20210930,739,0.1811,J23100,+,0,0.0309
20210930_0_4,3,20210930,740,0.1805,J23100,+,0,0.0279
20210930_0_4,3,20210930,741,0.1799,J23100,+,0,0.0247
20210930_0_4,3,20210930,742,0.1794,J23100,+,0,0.0219
20210930_0_4,3,20210930,743,0.1789,J23100,+,0,0.0192
20210930_0_4,3,20210930,744,0.1783,J23100,+,0,0.0161
20210930_0_4,3,20210930,745,0.1778,J23100,+,0,0.0135
20210930_0_4,3,20210930,746,0.1773,J23100,+,0,0.0108
20210930_0_4,3,20210930,747,0.1767,J23100,+,0,0.0079
20210930_0_4,3,20210930,748,0.1762,J23100,+,0,0.0054
20210930_0_4,3,20210930,749,0.1757,J23100,+,0,0.0026
20210930_0_4,3,20210930,750,0.1752,J23100,+,0,0
20210930_0_5,4,20210930,400,0.235,Prha,-,0,0.7841
20210930_0_5,4,20210930,401,0.2346,Prha,-,0,0.7813
20210930_0_5,4,20210930,402,0.2346,Prha,-,0,0.7812
20210930_0_5,4,20210930,403,0.2348,Prha,-,0,0.7832
20210930_0_5,4,20210930,404,0.2349,Prha,-,0,0.7833
20210930_0_5,4,20210930,405,0.2352,Prha,-,0,0.7857
20210930_0_5,4,20210930,406,0.2354,Prha,-,0,0.7873
20210930_0_5,4,20210930,407,0.236,Prha,-,0,0.7924
20210930_0_5,4,20210930,408,0.2367,Prha,-,0,0.7976
20210930_0_5,4,20210930,409,0.2374,Prha,-,0,0.8035
20210930_0_5,4,20210930,410,0.2382,Prha,-,0,0.8098
20210930_0_5,4,20210930,411,0.2389,Prha,-,0,0.8155
20210930_0_5,4,20210930,412,0.2398,Prha,-,0,0.8221
20210930_0_5,4,20210930,413,0.2406,Prha,-,0,0.8284
20210930_0_5,4,20210930,414,0.2413,Prha,-,0,0.8343
20210930_0_5,4,20210930,415,0.2423,Prha,-,0,0.8417
20210930_0_5,4,20210930,416,0.2432,Prha,-,0,0.849
20210930_0_5,4,20210930,417,0.2439,Prha,-,0,0.8543
20210930_0_5,4,20210930,418,0.2445,Prha,-,0,0.8591
20210930_0_5,4,20210930,419,0.2453,Prha,-,0,0.8654
20210930_0_5,4,20210930,420,0.2457,Prha,-,0,0.869
20210930_0_5,4,20210930,421,0.2459,Prha,-,0,0.8703
20210930_0_5,4,20210930,422,0.2465,Prha,-,0,0.8752
20210930_0_5,4,20210930,423,0.247,Prha,-,0,0.8786
20210930_0_5,4,20210930,424,0.2471,Prha,-,0,0.88
20210930_0_5,4,20210930,425,0.2475,Prha,-,0,0.8831
20210930_0_5,4,20210930,426,0.2477,Prha,-,0,0.884
20210930_0_5,4,20210930,427,0.248,Prha,-,0,0.8869
20210930_0_5,4,20210930,428,0.2487,Prha,-,0,0.8925
20210930_0_5,4,20210930,429,0.249,Prha,-,0,0.8944
20210930_0_5,4,20210930,430,0.2498,Prha,-,0,0.9012
20210930_0_5,4,20210930,431,0.2507,Prha,-,0,0.9076
20210930_0_5,4,20210930,432,0.2514,Prha,-,0,0.9132
20210930_0_5,4,20210930,433,0.2528,Prha,-,0,0.9245
20210930_0_5,4,20210930,434,0.2541,Prha,-,0,0.9346
20210930_0_5,4,20210930,435,0.2552,Prha,-,0,0.9438
20210930_0_5,4,20210930,436,0.2566,Prha,-,0,0.9547
20210930_0_5,4,20210930,437,0.2579,Prha,-,0,0.9651
20210930_0_5,4,20210930,438,0.2591,Prha,-,0,0.9743
20210930_0_5,4,20210930,439,0.2603,Prha,-,0,0.9837
20210930_0_5,4,20210930,440,0.2612,Prha,-,0,0.9905
20210930_0_5,4,20210930,441,0.2619,Prha,-,0,0.9965
20210930_0_5,4,20210930,442,0.2624,Prha,-,0,1
20210930_0_5,4,20210930,443,0.2623,Prha,-,0,0.9995
20210930_0_5,4,20210930,444,0.262,Prha,-,0,0.9971
20210930_0_5,4,20210930,445,0.2614,Prha,-,0,0.9923
20210930_0_5,4,20210930,446,0.2603,Prha,-,0,0.9838
20210930_0_5,4,20210930,447,0.259,Prha,-,0,0.9731
20210930_0_5,4,20210930,448,0.257,Prha,-,0,0.9579
20210930_0_5,4,20210930,449,0.2554,Prha,-,0,0.9453
20210930_0_5,4,20210930,450,0.2535,Prha,-,0,0.9299
20210930_0_5,4,20210930,451,0.2511,Prha,-,0,0.9111
20210930_0_5,4,20210930,452,0.249,Prha,-,0,0.8947
20210930_0_5,4,20210930,453,0.247,Prha,-,0,0.879
20210930_0_5,4,20210930,454,0.245,Prha,-,0,0.8632
20210930_0_5,4,20210930,455,0.2433,Prha,-,0,0.8496
20210930_0_5,4,20210930,456,0.2415,Prha,-,0,0.8355
20210930_0_5,4,20210930,457,0.2398,Prha,-,0,0.8222
20210930_0_5,4,20210930,458,0.2385,Prha,-,0,0.8122
20210930_0_5,4,20210930,459,0.2371,Prha,-,0,0.8013
20210930_0_5,4,20210930,460,0.2359,Prha,-,0,0.7918
20210930_0_5,4,20210930,461,0.235,Prha,-,0,0.7841
20210930_0_5,4,20210930,462,0.2339,Prha,-,0,0.7759
20210930_0_5,4,20210930,463,0.2333,Prha,-,0,0.771
20210930_0_5,4,20210930,464,0.2325,Prha,-,0,0.7644
20210930_0_5,4,20210930,465,0.2317,Prha,-,0,0.7585
20210930_0_5,4,20210930,466,0.2309,Prha,-,0,0.7524
20210930_0_5,4,20210930,467,0.2302,Prha,-,0,0.7468
20210930_0_5,4,20210930,468,0.2294,Prha,-,0,0.7405
20210930_0_5,4,20210930,469,0.2289,Prha,-,0,0.7366
20210930_0_5,4,20210930,470,0.2284,Prha,-,0,0.7322
20210930_0_5,4,20210930,471,0.2274,Prha,-,0,0.7243
20210930_0_5,4,20210930,472,0.2268,Prha,-,0,0.72
20210930_0_5,4,20210930,473,0.2261,Prha,-,0,0.7147
20210930_0_5,4,20210930,474,0.2255,Prha,-,0,0.7097
20210930_0_5,4,20210930,475,0.225,Prha,-,0,0.7056
20210930_0_5,4,20210930,476,0.2244,Prha,-,0,0.7012
20210930_0_5,4,20210930,477,0.2238,Prha,-,0,0.6961
20210930_0_5,4,20210930,478,0.2232,Prha,-,0,0.6919
20210930_0_5,4,20210930,479,0.2229,Prha,-,0,0.6894
20210930_0_5,4,20210930,480,0.2223,Prha,-,0,0.6847
20210930_0_5,4,20210930,481,0.2219,Prha,-,0,0.6817
20210930_0_5,4,20210930,482,0.2215,Prha,-,0,0.6781
20210930_0_5,4,20210930,483,0.2212,Prha,-,0,0.6755
20210930_0_5,4,20210930,484,0.2208,Prha,-,0,0.6727
20210930_0_5,4,20210930,485,0.2205,Prha,-,0,0.6702
20210930_0_5,4,20210930,486,0.2203,Prha,-,0,0.6684
20210930_0_5,4,20210930,487,0.2199,Prha,-,0,0.6656
20210930_0_5,4,20210930,488,0.2196,Prha,-,0,0.6629
20210930_0_5,4,20210930,489,0.2193,Prha,-,0,0.6612
20210930_0_5,4,20210930,490,0.219,Prha,-,0,0.6583
20210930_0_5,4,20210930,491,0.2187,Prha,-,0,0.656
20210930_0_5,4,20210930,492,0.2184,Prha,-,0,0.6538
20210930_0_5,4,20210930,493,0.2181,Prha,-,0,0.6515
20210930_0_5,4,20210930,494,0.2177,Prha,-,0,0.648
20210930_0_5,4,20210930,495,0.2173,Prha,-,0,0.6452
20210930_0_5,4,20210930,496,0.2169,Prha,-,0,0.6419
20210930_0_5,4,20210930,497,0.2164,Prha,-,0,0.6385
20210930_0_5,4,20210930,498,0.2161,Prha,-,0,0.6354
20210930_0_5,4,20210930,499,0.2155,Prha,-,0,0.631
20210930_0_5,4,20210930,500,0.215,Prha,-,0,0.6267
20210930_0_5,4,20210930,501,0.2143,Prha,-,0,0.6212
20210930_0_5,4,20210930,502,0.2137,Prha,-,0,0.6169
20210930_0_5,4,20210930,503,0.213,Prha,-,0,0.6114
20210930_0_5,4,20210930,504,0.2123,Prha,-,0,0.606
20210930_0_5,4,20210930,505,0.2115,Prha,-,0,0.5997
20210930_0_5,4,20210930,506,0.2109,Prha,-,0,0.5947
20210930_0_5,4,20210930,507,0.2101,Prha,-,0,0.5887
20210930_0_5,4,20210930,508,0.2095,Prha,-,0,0.5838
20210930_0_5,4,20210930,509,0.2088,Prha,-,0,0.5781
20210930_0_5,4,20210930,510,0.2081,Prha,-,0,0.5727
20210930_0_5,4,20210930,511,0.2074,Prha,-,0,0.567
20210930_0_5,4,20210930,512,0.2066,Prha,-,0,0.561
20210930_0_5,4,20210930,513,0.2059,Prha,-,0,0.5551
20210930_0_5,4,20210930,514,0.2051,Prha,-,0,0.5489
20210930_0_5,4,20210930,515,0.2043,Prha,-,0,0.5428
20210930_0_5,4,20210930,516,0.2035,Prha,-,0,0.5365
20210930_0_5,4,20210930,517,0.2027,Prha,-,0,0.53
20210930_0_5,4,20210930,518,0.2019,Prha,-,0,0.5238
20210930_0_5,4,20210930,519,0.201,Prha,-,0,0.517
20210930_0_5,4,20210930,520,0.2003,Prha,-,0,0.5114
20210930_0_5,4,20210930,521,0.1995,Prha,-,0,0.5049
20210930_0_5,4,20210930,522,0.1987,Prha,-,0,0.4987
20210930_0_5,4,20210930,523,0.1979,Prha,-,0,0.4929
20210930_0_5,4,20210930,524,0.1971,Prha,-,0,0.4862
20210930_0_5,4,20210930,525,0.1963,Prha,-,0,0.4801
20210930_0_5,4,20210930,526,0.1955,Prha,-,0,0.4739
20210930_0_5,4,20210930,527,0.1947,Prha,-,0,0.4672
20210930_0_5,4,20210930,528,0.1939,Prha,-,0,0.461
20210930_0_5,4,20210930,529,0.193,Prha,-,0,0.4541
20210930_0_5,4,20210930,530,0.1922,Prha,-,0,0.4477
20210930_0_5,4,20210930,531,0.1914,Prha,-,0,0.4409
20210930_0_5,4,20210930,532,0.1906,Prha,-,0,0.4347
20210930_0_5,4,20210930,533,0.1897,Prha,-,0,0.4277
20210930_0_5,4,20210930,534,0.1888,Prha,-,0,0.4211
20210930_0_5,4,20210930,535,0.188,Prha,-,0,0.4145
20210930_0_5,4,20210930,536,0.1871,Prha,-,0,0.4078
20210930_0_5,4,20210930,537,0.1864,Prha,-,0,0.4017
20210930_0_5,4,20210930,538,0.1856,Prha,-,0,0.3956
20210930_0_5,4,20210930,539,0.1849,Prha,-,0,0.3898
20210930_0_5,4,20210930,540,0.1841,Prha,-,0,0.3839
20210930_0_5,4,20210930,541,0.1833,Prha,-,0,0.3779
20210930_0_5,4,20210930,542,0.1827,Prha,-,0,0.3725
20210930_0_5,4,20210930,543,0.1821,Prha,-,0,0.3678
20210930_0_5,4,20210930,544,0.1813,Prha,-,0,0.3621
20210930_0_5,4,20210930,545,0.1808,Prha,-,0,0.358
20210930_0_5,4,20210930,546,0.1802,Prha,-,0,0.353
20210930_0_5,4,20210930,547,0.1796,Prha,-,0,0.3485
20210930_0_5,4,20210930,548,0.1791,Prha,-,0,0.3443
20210930_0_5,4,20210930,549,0.1786,Prha,-,0,0.3406
20210930_0_5,4,20210930,550,0.1782,Prha,-,0,0.3371
20210930_0_5,4,20210930,551,0.1778,Prha,-,0,0.334
20210930_0_5,4,20210930,552,0.1774,Prha,-,0,0.331
20210930_0_5,4,20210930,553,0.1771,Prha,-,0,0.3286
20210930_0_5,4,20210930,554,0.1768,Prha,-,0,0.3261
20210930_0_5,4,20210930,555,0.1765,Prha,-,0,0.3237
20210930_0_5,4,20210930,556,0.1762,Prha,-,0,0.3219
20210930_0_5,4,20210930,557,0.176,Prha,-,0,0.3204
20210930_0_5,4,20210930,558,0.1759,Prha,-,0,0.3194
20210930_0_5,4,20210930,559,0.1758,Prha,-,0,0.3187
20210930_0_5,4,20210930,560,0.1757,Prha,-,0,0.3177
20210930_0_5,4,20210930,561,0.1757,Prha,-,0,0.3175
20210930_0_5,4,20210930,562,0.1756,Prha,-,0,0.3166
20210930_0_5,4,20210930,563,0.1756,Prha,-,0,0.3167
20210930_0_5,4,20210930,564,0.1755,Prha,-,0,0.3165
20210930_0_5,4,20210930,565,0.1755,Prha,-,0,0.3163
20210930_0_5,4,20210930,566,0.1756,Prha,-,0,0.3167
20210930_0_5,4,20210930,567,0.1757,Prha,-,0,0.3174
20210930_0_5,4,20210930,568,0.1757,Prha,-,0,0.3177
20210930_0_5,4,20210930,569,0.1758,Prha,-,0,0.3186
20210930_0_5,4,20210930,570,0.1759,Prha,-,0,0.3195
20210930_0_5,4,20210930,571,0.176,Prha,-,0,0.3203
20210930_0_5,4,20210930,572,0.1762,Prha,-,0,0.3216
20210930_0_5,4,20210930,573,0.1764,Prha,-,0,0.323
20210930_0_5,4,20210930,574,0.1765,Prha,-,0,0.3244
20210930_0_5,4,20210930,575,0.1767,Prha,-,0,0.3257
20210930_0_5,4,20210930,576,0.1769,Prha,-,0,0.3273
20210930_0_5,4,20210930,577,0.1771,Prha,-,0,0.3288
20210930_0_5,4,20210930,578,0.1773,Prha,-,0,0.33
20210930_0_5,4,20210930,579,0.1775,Prha,-,0,0.3317
20210930_0_5,4,20210930,580,0.1776,Prha,-,0,0.3328
20210930_0_5,4,20210930,581,0.1778,Prha,-,0,0.3342
20210930_0_5,4,20210930,582,0.178,Prha,-,0,0.3357
20210930_0_5,4,20210930,583,0.1782,Prha,-,0,0.3377
20210930_0_5,4,20210930,584,0.1785,Prha,-,0,0.3394
20210930_0_5,4,20210930,585,0.1787,Prha,-,0,0.3414
20210930_0_5,4,20210930,586,0.1789,Prha,-,0,0.343
20210930_0_5,4,20210930,587,0.1791,Prha,-,0,0.3449
20210930_0_5,4,20210930,588,0.1795,Prha,-,0,0.3473
20210930_0_5,4,20210930,589,0.1797,Prha,-,0,0.3492
20210930_0_5,4,20210930,590,0.18,Prha,-,0,0.3515
20210930_0_5,4,20210930,591,0.1803,Prha,-,0,0.3537
20210930_0_5,4,20210930,592,0.1806,Prha,-,0,0.3565
20210930_0_5,4,20210930,593,0.1809,Prha,-,0,0.359
20210930_0_5,4,20210930,594,0.1813,Prha,-,0,0.3618
20210930_0_5,4,20210930,595,0.1817,Prha,-,0,0.3648
20210930_0_5,4,20210930,596,0.1821,Prha,-,0,0.368
20210930_0_5,4,20210930,597,0.1825,Prha,-,0,0.371
20210930_0_5,4,20210930,598,0.1829,Prha,-,0,0.3743
20210930_0_5,4,20210930,599,0.1833,Prha,-,0,0.3778
20210930_0_5,4,20210930,600,0.1838,Prha,-,0,0.3816
20210930_0_5,4,20210930,601,0.1843,Prha,-,0,0.3858
20210930_0_5,4,20210930,602,0.185,Prha,-,0,0.3905
20210930_0_5,4,20210930,603,0.1856,Prha,-,0,0.3953
20210930_0_5,4,20210930,604,0.1863,Prha,-,0,0.4011
20210930_0_5,4,20210930,605,0.187,Prha,-,0,0.4068
20210930_0_5,4,20210930,606,0.1879,Prha,-,0,0.4134
20210930_0_5,4,20210930,607,0.1887,Prha,-,0,0.42
20210930_0_5,4,20210930,608,0.1896,Prha,-,0,0.4274
20210930_0_5,4,20210930,609,0.1906,Prha,-,0,0.4352
20210930_0_5,4,20210930,610,0.1917,Prha,-,0,0.4434
20210930_0_5,4,20210930,611,0.1928,Prha,-,0,0.4519
20210930_0_5,4,20210930,612,0.1939,Prha,-,0,0.4611
20210930_0_5,4,20210930,613,0.1952,Prha,-,0,0.4711
20210930_0_5,4,20210930,614,0.1964,Prha,-,0,0.4803
20210930_0_5,4,20210930,615,0.1976,Prha,-,0,0.4899
20210930_0_5,4,20210930,616,0.1988,Prha,-,0,0.4996
20210930_0_5,4,20210930,617,0.2,Prha,-,0,0.5089
20210930_0_5,4,20210930,618,0.2012,Prha,-,0,0.5182
20210930_0_5,4,20210930,619,0.2023,Prha,-,0,0.5267
20210930_0_5,4,20210930,620,0.2033,Prha,-,0,0.5349
20210930_0_5,4,20210930,621,0.2043,Prha,-,0,0.5425
20210930_0_5,4,20210930,622,0.2052,Prha,-,0,0.5496
20210930_0_5,4,20210930,623,0.2059,Prha,-,0,0.5558
20210930_0_5,4,20210930,624,0.2066,Prha,-,0,0.561
20210930_0_5,4,20210930,625,0.2072,Prha,-,0,0.5655
20210930_0_5,4,20210930,626,0.2076,Prha,-,0,0.5691
20210930_0_5,4,20210930,627,0.208,Prha,-,0,0.572
20210930_0_5,4,20210930,628,0.2082,Prha,-,0,0.5738
20210930_0_5,4,20210930,629,0.2084,Prha,-,0,0.5752
20210930_0_5,4,20210930,630,0.2085,Prha,-,0,0.5756
20210930_0_5,4,20210930,631,0.2083,Prha,-,0,0.5747
20210930_0_5,4,20210930,632,0.2082,Prha,-,0,0.5734
20210930_0_5,4,20210930,633,0.2079,Prha,-,0,0.5711
20210930_0_5,4,20210930,634,0.2074,Prha,-,0,0.5676
20210930_0_5,4,20210930,635,0.2069,Prha,-,0,0.5631
20210930_0_5,4,20210930,636,0.2062,Prha,-,0,0.5579
20210930_0_5,4,20210930,637,0.2053,Prha,-,0,0.5506
20210930_0_5,4,20210930,638,0.2044,Prha,-,0,0.5433
20210930_0_5,4,20210930,639,0.2033,Prha,-,0,0.5351
20210930_0_5,4,20210930,640,0.2021,Prha,-,0,0.5256
20210930_0_5,4,20210930,641,0.2008,Prha,-,0,0.5156
20210930_0_5,4,20210930,642,0.1996,Prha,-,0,0.5056
20210930_0_5,4,20210930,643,0.1983,Prha,-,0,0.4955
20210930_0_5,4,20210930,644,0.197,Prha,-,0,0.4855
20210930_0_5,4,20210930,645,0.1957,Prha,-,0,0.4752
20210930_0_5,4,20210930,646,0.1944,Prha,-,0,0.4648
20210930_0_5,4,20210930,647,0.1932,Prha,-,0,0.4553
20210930_0_5,4,20210930,648,0.192,Prha,-,0,0.4462
20210930_0_5,4,20210930,649,0.1909,Prha,-,0,0.4371
20210930_0_5,4,20210930,650,0.1898,Prha,-,0,0.4284
20210930_0_5,4,20210930,651,0.1887,Prha,-,0,0.4203
20210930_0_5,4,20210930,652,0.1878,Prha,-,0,0.4129
20210930_0_5,4,20210930,653,0.1868,Prha,-,0,0.4054
20210930_0_5,4,20210930,654,0.1859,Prha,-,0,0.3982
20210930_0_5,4,20210930,655,0.1852,Prha,-,0,0.3922
20210930_0_5,4,20210930,656,0.1844,Prha,-,0,0.3864
20210930_0_5,4,20210930,657,0.1837,Prha,-,0,0.381
20210930_0_5,4,20210930,658,0.1832,Prha,-,0,0.377
20210930_0_5,4,20210930,659,0.1828,Prha,-,0,0.3733
20210930_0_5,4,20210930,660,0.1825,Prha,-,0,0.3713
20210930_0_5,4,20210930,661,0.1824,Prha,-,0,0.3705
20210930_0_5,4,20210930,662,0.1825,Prha,-,0,0.3711
20210930_0_5,4,20210930,663,0.1828,Prha,-,0,0.3738
20210930_0_5,4,20210930,664,0.1833,Prha,-,0,0.3778
20210930_0_5,4,20210930,665,0.1841,Prha,-,0,0.3835
20210930_0_5,4,20210930,666,0.185,Prha,-,0,0.3908
20210930_0_5,4,20210930,667,0.1861,Prha,-,0,0.3995
20210930_0_5,4,20210930,668,0.1874,Prha,-,0,0.4095
20210930_0_5,4,20210930,669,0.1887,Prha,-,0,0.4198
20210930_0_5,4,20210930,670,0.19,Prha,-,0,0.4301
20210930_0_5,4,20210930,671,0.1913,Prha,-,0,0.4406
20210930_0_5,4,20210930,672,0.1926,Prha,-,0,0.4504
20210930_0_5,4,20210930,673,0.1938,Prha,-,0,0.4605
20210930_0_5,4,20210930,674,0.1951,Prha,-,0,0.4701
20210930_0_5,4,20210930,675,0.1962,Prha,-,0,0.4794
20210930_0_5,4,20210930,676,0.1975,Prha,-,0,0.4896
20210930_0_5,4,20210930,677,0.1989,Prha,-,0,0.5002
20210930_0_5,4,20210930,678,0.2003,Prha,-,0,0.5113
20210930_0_5,4,20210930,679,0.2017,Prha,-,0,0.5225
20210930_0_5,4,20210930,680,0.203,Prha,-,0,0.533
20210930_0_5,4,20210930,681,0.2041,Prha,-,0,0.5412
20210930_0_5,4,20210930,682,0.2047,Prha,-,0,0.5463
20210930_0_5,4,20210930,683,0.205,Prha,-,0,0.548
20210930_0_5,4,20210930,684,0.2046,Prha,-,0,0.5452
20210930_0_5,4,20210930,685,0.2037,Prha,-,0,0.5384
20210930_0_5,4,20210930,686,0.2022,Prha,-,0,0.5266
20210930_0_5,4,20210930,687,0.2003,Prha,-,0,0.5113
20210930_0_5,4,20210930,688,0.198,Prha,-,0,0.4931
20210930_0_5,4,20210930,689,0.1955,Prha,-,0,0.4734
20210930_0_5,4,20210930,690,0.1927,Prha,-,0,0.4518
20210930_0_5,4,20210930,691,0.1899,Prha,-,0,0.4293
20210930_0_5,4,20210930,692,0.1871,Prha,-,0,0.4074
20210930_0_5,4,20210930,693,0.1843,Prha,-,0,0.3857
20210930_0_5,4,20210930,694,0.1817,Prha,-,0,0.3647
20210930_0_5,4,20210930,695,0.1792,Prha,-,0,0.3449
20210930_0_5,4,20210930,696,0.1769,Prha,-,0,0.3273
20210930_0_5,4,20210930,697,0.1747,Prha,-,0,0.3102
20210930_0_5,4,20210930,698,0.1728,Prha,-,0,0.295
20210930_0_5,4,20210930,699,0.171,Prha,-,0,0.2807
20210930_0_5,4,20210930,700,0.1698,Prha,-,0,0.271
20210930_0_5,4,20210930,701,0.1677,Prha,-,0,0.2552
20210930_0_5,4,20210930,702,0.1662,Prha,-,0,0.2433
20210930_0_5,4,20210930,703,0.1649,Prha,-,0,0.2325
20210930_0_5,4,20210930,704,0.1637,Prha,-,0,0.223
20210930_0_5,4,20210930,705,0.1625,Prha,-,0,0.2137
20210930_0_5,4,20210930,706,0.1613,Prha,-,0,0.2041
20210930_0_5,4,20210930,707,0.1602,Prha,-,0,0.1956
20210930_0_5,4,20210930,708,0.1591,Prha,-,0,0.1868
20210930_0_5,4,20210930,709,0.158,Prha,-,0,0.1787
20210930_0_5,4,20210930,710,0.157,Prha,-,0,0.1707
20210930_0_5,4,20210930,711,0.1561,Prha,-,0,0.1636
20210930_0_5,4,20210930,712,0.1552,Prha,-,0,0.1561
20210930_0_5,4,20210930,713,0.1543,Prha,-,0,0.1493
20210930_0_5,4,20210930,714,0.1534,Prha,-,0,0.1426
20210930_0_5,4,20210930,715,0.1526,Prha,-,0,0.1361
20210930_0_5,4,20210930,716,0.1519,Prha,-,0,0.1302
20210930_0_5,4,20210930,717,0.1511,Prha,-,0,0.1239
20210930_0_5,4,20210930,718,0.1504,Prha,-,0,0.1185
20210930_0_5,4,20210930,719,0.1496,Prha,-,0,0.1127
20210930_0_5,4,20210930,720,0.149,Prha,-,0,0.1072
20210930_0_5,4,20210930,721,0.1483,Prha,-,0,0.1023
20210930_0_5,4,20210930,722,0.1477,Prha,-,0,0.0977
20210930_0_5,4,20210930,723,0.1471,Prha,-,0,0.0924
20210930_0_5,4,20210930,724,0.1465,Prha,-,0,0.0877
20210930_0_5,4,20210930,725,0.1459,Prha,-,0,0.0832
20210930_0_5,4,20210930,726,0.1453,Prha,-,0,0.0788
20210930_0_5,4,20210930,727,0.1449,Prha,-,0,0.075
20210930_0_5,4,20210930,728,0.1443,Prha,-,0,0.0706
20210930_0_5,4,20210930,729,0.1438,Prha,-,0,0.0667
20210930_0_5,4,20210930,730,0.1433,Prha,-,0,0.0626
20210930_0_5,4,20210930,731,0.1428,Prha,-,0,0.0589
20210930_0_5,4,20210930,732,0.1423,Prha,-,0,0.0551
20210930_0_5,4,20210930,733,0.1419,Prha,-,0,0.0515
20210930_0_5,4,20210930,734,0.1415,Prha,-,0,0.0482
20210930_0_5,4,20210930,735,0.141,Prha,-,0,0.0445
20210930_0_5,4,20210930,736,0.1406,Prha,-,0,0.0415
20210930_0_5,4,20210930,737,0.1401,Prha,-,0,0.0379
20210930_0_5,4,20210930,738,0.1397,Prha,-,0,0.0347
20210930_0_5,4,20210930,739,0.1393,Prha,-,0,0.0314
20210930_0_5,4,20210930,740,0.1389,Prha,-,0,0.0282
20210930_0_5,4,20210930,741,0.1385,Prha,-,0,0.025
20210930_0_5,4,20210930,742,0.1382,Prha,-,0,0.0222
20210930_0_5,4,20210930,743,0.1378,Prha,-,0,0.0192
20210930_0_5,4,20210930,744,0.1374,Prha,-,0,0.0162
20210930_0_5,4,20210930,745,0.137,Prha,-,0,0.0135
20210930_0_5,4,20210930,746,0.1367,Prha,-,0,0.0111
20210930_0_5,4,20210930,747,0.1363,Prha,-,0,0.0079
20210930_0_5,4,20210930,748,0.136,Prha,-,0,0.0054
20210930_0_5,4,20210930,749,0.1357,Prha,-,0,0.0026
20210930_0_5,4,20210930,750,0.1353,Prha,-,0,0
20210930_0_6,4,20210930,400,0.235,Prha,+,0,0.7841
20210930_0_6,4,20210930,401,0.2346,Prha,+,0,0.7813
20210930_0_6,4,20210930,402,0.2346,Prha,+,0,0.7812
20210930_0_6,4,20210930,403,0.2348,Prha,+,0,0.7832
20210930_0_6,4,20210930,404,0.2349,Prha,+,0,0.7833
20210930_0_6,4,20210930,405,0.2352,Prha,+,0,0.7857
20210930_0_6,4,20210930,406,0.2354,Prha,+,0,0.7873
20210930_0_6,4,20210930,407,0.236,Prha,+,0,0.7924
20210930_0_6,4,20210930,408,0.2367,Prha,+,0,0.7976
20210930_0_6,4,20210930,409,0.2374,Prha,+,0,0.8035
20210930_0_6,4,20210930,410,0.2382,Prha,+,0,0.8098
20210930_0_6,4,20210930,411,0.2389,Prha,+,0,0.8155
20210930_0_6,4,20210930,412,0.2398,Prha,+,0,0.8221
20210930_0_6,4,20210930,413,0.2406,Prha,+,0,0.8284
20210930_0_6,4,20210930,414,0.2413,Prha,+,0,0.8343
20210930_0_6,4,20210930,415,0.2423,Prha,+,0,0.8417
20210930_0_6,4,20210930,416,0.2432,Prha,+,0,0.849
20210930_0_6,4,20210930,417,0.2439,Prha,+,0,0.8543
20210930_0_6,4,20210930,418,0.2445,Prha,+,0,0.8591
20210930_0_6,4,20210930,419,0.2453,Prha,+,0,0.8654
20210930_0_6,4,20210930,420,0.2457,Prha,+,0,0.869
20210930_0_6,4,20210930,421,0.2459,Prha,+,0,0.8703
20210930_0_6,4,20210930,422,0.2465,Prha,+,0,0.8752
20210930_0_6,4,20210930,423,0.247,Prha,+,0,0.8786
20210930_0_6,4,20210930,424,0.2471,Prha,+,0,0.88
